OBJECTID,Latitude,Longitude,Initial Source SIT209 Record Date,Incident Name,Incident Number,100% Contained?,IMT Type Assigned (Highest-level),Geographic Area,New to IMSR,IMSR Post Date (ISO Format),IRWIN ID,IRWIN Fire Discovery Date Time,Most Recent Date Posted Flag,Occurrence,Incident Size (Acres),NWCG UniqueFireIdentifier,x,y
22704,29.869,-94.071,8/17/2023 12:00:00 AM,Canal,TX-TXS-233243,c,,SAC,y,20230818,d73dee74-bb46-4349-9703-f15f26a18e93,8/16/2023 9:33:00 PM,,ONLY,377.5,2023-TXTXS-233243,-94.071,29.869
22749,36.557,-113.674,8/15/2023 12:00:00 AM,Hidden,AZ-ASD-000501,c,,GBC,,20230819,c68b91cd-50bb-4fa1-af93-492e9576ccfc,8/16/2023 1:58:39 AM,,LAST,417,2023-AZASD-000501,-113.674,36.5570000000001
22777,65.253,-145.999,7/29/2023 12:00:00 AM,Crooked,AK-UYD-000262,,,ACC,,20230819,0b20c5d1-7dbc-4b97-a4e0-e677f1d84a52,7/27/2023 1:19:00 AM,,ONLY,788,2023-AKUYD-000262,-145.999,65.253
22797,41.572,-123.139,8/18/2023 12:00:00 AM,LAKE,CA-KNF-006975,,,ONCC,y,20230819,67fc0630-a544-4a26-9a35-7f21e6cec675,8/15/2023 7:54:26 PM,,ONLY,170,2023-CAKNF-006975,-123.139,41.5720000000001
22803,31.468,-93.443,8/14/2023 12:00:00 AM,M_Carmel,LA-LAS-000229,c,,SAC,y,20230819,05bbe301-4c8a-481b-804a-3f6bed89ca2b,8/14/2023 10:16:04 PM,,ONLY,350,2023-LALAS-000229,-93.443,31.4680000000001
22804,33.501,-98.167,8/18/2023 12:00:00 AM,Owl,TX-TXS-233302,c,,SAC,y,20230819,221f6b79-51b5-4528-a0ce-9c7147c947ee,8/18/2023 5:53:54 PM,,ONLY,300,2023-TXTXS-233302,-98.167,33.501
22805,32.497,-89.27,8/17/2023 12:00:00 AM,3251_Mills_Road,MS-MSS-009752,c,,SAC,y,20230819,71c6eb3a-502b-4fd1-aba1-ec54e26d7d79,8/17/2023 11:00:00 PM,,ONLY,120,2023-MSMSS-009752,-89.27,32.4970000000001
22838,47.818,-114.67,8/2/2023 12:00:00 AM,Mill Pocket,MT-FHA-000101,c,,NRC,,20230820,a7c13f26-34b5-4f02-812b-4977d1ab3c87,7/30/2023 8:30:00 PM,,LAST,1869,2023-MTFHA-000101,-114.67,47.818
22839,48.027,-115.354,8/3/2023 12:00:00 AM,Gravel Pit,MT-NWS-00274L,c,,NRC,,20230820,b17ca868-f08f-474e-9560-eba73601877f,8/2/2023 12:26:00 AM,,LAST,304,2023-MTNWS-00274L,-115.354,48.0270000000001
22857,31.007,-101.022,8/17/2023 12:00:00 AM,Noelke_3,TX-TXS-233258,c,,SAC,,20230820,02c16bad-5082-4698-8684-d05c567e0073,8/17/2023 4:32:17 PM,,LAST,2766,2023-TXTXS-233258,-101.022,31.0070000000001
22858,26.913,-98.145,8/18/2023 12:00:00 AM,Electric_Slide,TX-TXS-233318,c,,SAC,,20230820,95d87eb6-7769-4759-b2e1-1f6283bad896,8/18/2023 8:25:42 PM,,LAST,1456,2023-TXTXS-233318,-98.145,26.9130000000001
22865,40.199,-108.746,8/16/2023 12:00:00 AM,DESERADO,CO-RBX-000131,c,,RMC,,20230820,f4374252-853a-415b-a9dc-13caccea33ef,8/17/2023 12:52:00 AM,,LAST,1131,2023-CORBX-000131,-108.746,40.1990000000001
22883,65.253,-145.999,7/29/2023 12:00:00 AM,Crooked,AK-UYD-000262,,,ACC,,20230820,0b20c5d1-7dbc-4b97-a4e0-e677f1d84a52,7/27/2023 1:19:00 AM,,ONLY,788,2023-AKUYD-000262,-145.999,65.253
22891,36.57,-112.076,8/5/2023 12:00:00 AM,Kane,AZ-KNF-000667,c,,SWC,,20230820,93593f02-b2ce-4352-8fd5-b2e047b49bd2,8/4/2023 7:21:07 PM,,LAST,2854,2023-AZKNF-000667,-112.076,36.5700000000001
22892,33.849,-111.508,7/22/2023 12:00:00 AM,Diamond,AZ-TNF-001046,c,,SWC,,20230820,0e2a947f-0fb4-4a97-8d5e-888923504cbb,7/22/2023 11:16:44 PM,,LAST,5060,2023-AZTNF-001046,-111.508,33.849
22905,45.837,-105.408,8/18/2023 12:00:00 AM,Upper_Mizpah,MT-LG14-000257,c,,NRC,y,20230820,09d5bf26-24ee-456e-adde-1625518c90e7,8/19/2023 4:08:00 AM,,ONLY,831,2023-MTLG14-000257,-105.408,45.837
22908,31.384,-91.068,8/19/2023 12:00:00 AM,Cheek,MS-MNF-000451,c,,SAC,y,20230820,17ce110e-9f3c-41c2-afbf-bb0d1bf3484e,8/18/2023 12:52:31 PM,,ONLY,367.2,2023-MSMNF-000451,-91.068,31.3840000000001
22965,43.673,-107.766,8/18/2023 12:00:00 AM,BLACK_MOUNTAIN,WY-HOX-000190,,,RMC,,20230821,,,,LAST,2493,2023-WYHOX-000190,-107.766,43.6730000000001
22983,65.253,-145.999,7/29/2023 12:00:00 AM,Crooked,AK-UYD-000262,,,ACC,,20230821,0b20c5d1-7dbc-4b97-a4e0-e677f1d84a52,7/27/2023 1:19:00 AM,,ONLY,788,2023-AKUYD-000262,-145.999,65.253
23002,32.635,-116.643,8/18/2023 12:00:00 AM,COYOTE,CA-SDU-018943,,,OSCC,,20230821,438a9f99-1d44-4fb8-ab9e-1ddcc9d58672,8/17/2023 7:11:48 PM,,LAST,466,2023-CASDU-018943,-116.643,32.635
23005,44.38,-116.5,8/19/2023 12:00:00 AM,RILEY,ID-BOD-000759,c,,GBC,y,20230821,a2792819-bc22-433e-8239-b8c89f22d0ed,8/19/2023 8:52:00 PM,,ONLY,1400,2023-IDBOD-000759,-116.5,44.38
23043,47.828,-114.593,7/30/2023 12:00:00 AM,Niarada,MT-FHA-000100,c,,NRC,,20230822,86e17cc6-0ce3-4a4b-bef3-f59d44ea8a18,7/30/2023 2:36:00 PM,,LAST,20365,2023-MTFHA-000100,-114.593,47.828
23092,65.253,-145.999,7/29/2023 12:00:00 AM,Crooked,AK-UYD-000262,c,,ACC,,20230822,0b20c5d1-7dbc-4b97-a4e0-e677f1d84a52,7/27/2023 1:19:00 AM,,ONLY,788,2023-AKUYD-000262,-145.999,65.253
23104,33.501,-108.64,7/19/2023 12:00:00 AM,Dark,NM-GNF-000357,c,,SWC,,20230822,74491bb4-9121-4876-a7bc-a0dcfd146c47,7/13/2023 2:44:00 AM,,LAST,4246,2023-NMGNF-000357,-108.64,33.501
23105,33.994,-108.304,7/20/2023 12:00:00 AM,Tub,NM-GNF-000390,c,,SWC,,20230822,9cf96713-d61c-420a-af3f-0b1543a9b43e,7/16/2023 9:12:42 PM,,LAST,305,2023-NMGNF-000390,-108.304,33.994
23106,32.935,-107.868,7/25/2023 12:00:00 AM,Noonday,NM-GNF-000423,c,,SWC,,20230822,01df0fa4-04a6-49ec-93b2-223a01bfc9c4,7/23/2023 2:15:00 AM,,LAST,927,2023-NMGNF-000423,-107.868,32.9350000000001
23109,43.699,-105.361,8/21/2023 12:00:00 AM,BLASTING,WY-CMX-230177,c,,RMC,y,20230822,b9357d3d-a4dd-423c-986d-9a54eabd5b42,8/20/2023 8:14:00 PM,,ONLY,1340,2023-WYCMX-230177,-105.361,43.6990000000001
23111,34.194,-95.083,8/21/2023 12:00:00 AM,Rough_Holler_Fire,OK-OKS-230366,c,,SAC,y,20230822,5867efa9-a6f3-426c-b0e8-82a774687a4a,8/18/2023 6:45:00 PM,,ONLY,125,2023-OKOKS-230366,-95.083,34.1940000000001
23334,43.763,-122.381,8/6/2023 12:00:00 AM,Salmon,OR-WIF-230329,c,,NWCC,,20230823,68590c54-5ca6-4f3f-b973-e0fea1d82973,8/6/2023 8:16:00 PM,,LAST,135,2023-ORWIF-230329,-122.380985906625,43.7629946130506
23339,46.946,-117.801,8/18/2023 12:00:00 AM,WINONA,WA-WFS-001980,c,,NWCC,,20230823,30c04ecd-9cfa-4bc6-a54b-4df26b930482,8/18/2023 11:28:00 PM,,LAST,2525,2023-WAWFS-001980,-117.80098603852,46.9459939400722
23349,46.518,-116.333,8/20/2023 12:00:00 AM,Old Ahsahka,ID-CTS-000655,,,NRC,,20230823,21eb1a88-9815-4183-a675-073555428349,8/19/2023 10:09:00 PM,,LAST,149,2023-IDCTS-000655,-116.33298640581,46.5179938209669
23362,44.328,-116.591,8/19/2023 12:00:00 AM,ANT,ID-BOD-000755,c,,GBC,,20230823,47c7d170-2c7f-4244-b1f8-eecd3b314304,8/19/2023 12:38:00 AM,,LAST,6570,2023-IDBOD-000755,-116.590986788663,44.3279940204763
23369,31.748,-95.807,8/21/2023 12:00:00 AM,Rumps,TX-TXS-233384,,,SAC,,20230823,8c2a5868-b42b-4798-8d71-a1487ef59dbf,8/20/2023 7:15:00 PM,,LAST,343,2023-TXTXS-233384,-95.8069927867218,31.7479944206532
23370,31.657,-94.16,8/20/2023 12:00:00 AM,Spann,TX-TXS-233374,,,SAC,,20230823,58c0599b-6fc9-49de-8618-15f194a7c380,8/20/2023 5:31:00 PM,,LAST,300,2023-TXTXS-233374,-94.159993217239,31.6569943743209
23371,29.474,-98.989,8/20/2023 12:00:00 AM,Stead,TX-TXS-233151,,,SAC,,20230823,fabd183e-b5f8-420d-86ed-fb068d16c76c,8/14/2023 12:58:12 AM,,LAST,403,2023-TXTXS-233151,-98.9889921035838,29.4739949835981
23372,33.196,-98.482,8/21/2023 12:00:00 AM,Cearley,TX-TXS-233445,,,SAC,,20230823,c034afc6-c2a5-4b45-9397-fef9bdd082f0,8/21/2023 8:27:39 PM,,LAST,855,2023-TXTXS-233445,-98.481992027186,33.1959942595992
23392,64.855,-150.487,7/25/2023 12:00:00 AM,Mooseheart,AK-TAD-000227,,,ACC,,20230823,e77d4ed2-9c28-404a-a1c3-558d855c480b,7/25/2023 8:22:00 PM,,LAST,297,2023-AKTAD-000227,-150.486973983679,64.854998705251
23393,66.71,-156.96,7/25/2023 12:00:00 AM,Pick,AK-GAD-000218,,,ACC,,20230823,4bfcadbe-62c2-4287-801c-e96172276373,7/25/2023 5:00:00 AM,,LAST,1803,2023-AKGAD-000218,-156.959972405432,66.7099999748235
23394,65.619,-146.119,7/29/2023 12:00:00 AM,Preacher,AK-UYD-000269,c,,ACC,,20230823,27500cb3-e341-4065-8a57-adb14cbed7f0,7/27/2023 3:57:00 PM,,LAST,1830,2023-AKUYD-000269,-146.118973220755,65.6189979947344
23395,65.253,-145.999,7/29/2023 12:00:00 AM,Crooked,AK-UYD-000262,c,,ACC,,20230823,0b20c5d1-7dbc-4b97-a4e0-e677f1d84a52,7/27/2023 1:19:00 AM,,ONLY,788,2023-AKUYD-000262,-145.998973591758,65.2529979521682
23396,65.351,-147.891,8/3/2023 12:00:00 AM,Wickersham,AK-UYD-000240,c,,ACC,,20230823,35cd22f7-c954-441b-81da-9d8299e58049,7/25/2023 10:05:00 PM,,LAST,1862,2023-AKUYD-000240,-147.890973474307,65.3509982877211
23397,66.7,-149.398,7/26/2023 12:00:00 AM,Hodzana,AK-UYD-000263,c,,ACC,,20230823,3612faf2-d5c5-427a-938f-073e8399a062,7/27/2023 1:16:00 AM,,LAST,889,2023-AKUYD-000263,-149.397972047894,66.6999986414668
23398,65.162,-147.746,8/4/2023 12:00:00 AM,Lost Horse Creek,AK-FAS-311296,,2,ACC,,20230823,8c1f7537-bd65-4716-af58-1882bab236ff,7/28/2023 10:59:17 PM,,LAST,9317,2023-AKFAS-311296,-147.745973662018,65.1619982505503
23399,64.068,-150.247,8/6/2023 12:00:00 AM,Chitsia,AK-TAD-000347,c,,ACC,,20230823,9c765b9c-1aa9-4892-baf4-29a798fd24d8,8/6/2023 11:44:00 PM,,LAST,201,2023-AKTAD-000347,-150.246974704555,64.0679986099448
23401,65.314,-141.155,8/4/2023 12:00:00 AM,Waterfall,AK-UYD-000337,c,,ACC,,20230823,ebc2963a-3c78-484c-8bb4-199e56b5f707,8/4/2023 4:05:00 PM,,LAST,1182,2023-AKUYD-000337,-141.154973729505,65.3139971131401
23402,67.404,-141.237,7/29/2023 12:00:00 AM,Sunagun,AK-UYD-000304,c,,ACC,,20230823,6f6fbab8-94b1-4622-a58b-8649d412c01f,7/29/2023 10:39:00 PM,,LAST,122,2023-AKUYD-000304,-141.236971437829,67.4039972298163
23410,33.377,-110.982,7/29/2023 12:00:00 AM,Carlota,AZ-TNF-001116,,,SWC,,20230823,ce230adb-3bd1-4027-bb6e-acc661c432f8,7/27/2023 4:04:00 AM,,LAST,344,2023-AZTNF-001116,-110.981989202499,33.3769948361985
23411,33.618,-109.388,8/6/2023 12:00:00 AM,Black River Complex,AZ-ASF-000716,c,,SWC,,20230823,a3b7d282-7395-4b6d-a943-798e74ceba38,8/6/2023 8:57:02 PM,,LAST,2357,2023-AZASF-000716,-109.387989509123,33.617994719336
23764,40.063,-122.841,8/16/2023 12:00:00 AM,SLIDE 1,CA-MNF-000852,c,,ONCC,,20230824,cc7dcd5d-1296-43c5-aaca-19b10290cc34,8/15/2023 5:47:40 PM,,LAST,473,2023-CAMNF-000852,-122.840986430415,40.0629949098785
23797,32.051,-94.084,8/20/2023 12:00:00 AM,Clear Lake,TX-TXS-233398,c,,SAC,,20230824,f8ac9cef-8530-4456-bc53-cab007b1386d,8/20/2023 8:45:00 PM,,LAST,771,2023-TXTXS-233398,-94.083993215961,32.0509942925076
23798,32.283,-99.744,8/18/2023 12:00:00 AM,Hill Top,TX-TXS-233323,c,C,SAC,,20230824,91c3be5f-835c-4c20-8b45-5169875e1f46,8/18/2023 9:47:10 PM,,LAST,200,2023-TXTXS-233323,-99.7439917735845,32.2829944820328
23831,39.787,-74.826,8/20/2023 12:00:00 AM,Dragway,NJ-NJS-000612,c,,EACC,,20230824,fc38daa1-6be0-4151-9a0a-c22000f4e625,8/20/2023 6:45:00 PM,,LAST,1700,2023-NJNJS-000612,-74.8259983459151,39.7869919556672
23832,30.798,-88.415,8/21/2023 12:00:00 AM,6282 MS 612,MS-MSS-009886,c,,SAC,y,20230824,4db4bc60-d80e-4f61-b300-52c0c770f5a7,8/21/2023 8:00:00 PM,,ONLY,165,2023-MSMSS-009886,-88.4149948044073,30.7979943472028
24092,32.674,-95.334,8/22/2023 12:00:00 AM,Camp Lake,TX-TXS-233493,,,SAC,,20230825,c2c565dd-cbda-4c89-8601-60961b9fa0b5,8/22/2023 9:40:00 PM,,LAST,125,2023-TXTXS-233493,-95.3339928560302,32.673994220963
24099,34.81,-101.187,8/23/2023 12:00:00 AM,Churchill,TX-TXS-233510,,,SAC,,20230825,ec64c736-a805-4463-b396-511bd160d178,8/23/2023 7:35:50 PM,,LAST,4520,2023-TXTXS-233510,-101.186991254645,34.809994106581
24128,36.827,-107.271,8/5/2023 12:00:00 AM,American Mesa,NM-CAF-000342,,,SWC,,20230825,1db345e5-bc8f-47fd-b3d4-b3f31c78c4c9,8/5/2023 7:18:00 PM,,LAST,386,2023-NMCAF-000342,-107.27098968742,36.8269941376915
24135,64.28,-145.939,7/25/2023 12:00:00 AM,Pogo Mine Road,AK-DAS-312191,,,ACC,,20230825,855551c9-a7f2-449b-8717-4b54378bfd1b,7/24/2023 11:33:40 PM,,LAST,48792,2023-AKDAS-312191,-145.938974516641,64.279997885282
24136,63.739,-145.12,8/6/2023 12:00:00 AM,Mount Hayes,AK-DAS-312299,,,ACC,,20230825,11a01bfc-6a12-4812-95f2-d2eeaaac5389,7/28/2023 11:58:41 PM,,LAST,6720,2023-AKDAS-312299,-145.119975015931,63.738997714919
24500,48.292,-121.406,8/19/2023 12:00:00 AM,Huckleberry Flats,WA-MSF-000375,c,,NWCC,,20230826,259e6266-5b8a-4afa-862c-613503514e53,8/20/2023 2:26:00 AM,,LAST,134,2023-WAMSF-000375,-121.405985089975,48.2919942447538
24561,48.303,-113.755,8/17/2023 12:00:00 AM,Mount Liebig,MT-FNF-000575,,,NRC,y,20230826,08cce401-065b-4b16-bf38-cb512c2de86d,8/5/2023 1:18:22 AM,,ONLY,218,2023-MTFNF-000575,-113.754986520331,48.3029934185543
24565,35.087,-79.872,8/24/2023 12:00:00 AM,Cagle Grave,NC-NCS-230034,c,,SAC,y,20230826,bfcb5498-f93d-4e2c-9a7a-3c26979a6b52,8/24/2023 5:00:00 PM,,ONLY,131,2023-NCNCS-230034,-79.8719970559736,35.0869931137683
24746,44.366,-122.535,8/10/2023 12:00:00 AM,Wiley,OR-WIF-230338,,,NWC,,20230827,8bacda3b-a888-43e5-9eb8-3dc4f11987b0,8/8/2023 1:29:00 AM,,LAST,245,2023-ORWIF-230338,-122.534985770024,44.3659945899621
24765,30.685,-88.893,8/19/2023 12:00:00 AM,Beaver Pond,MS-MNF-000457,c,,SAC,,20230827,c14e4848-f681-476f-ab65-7b526fe3ecb4,8/19/2023 4:37:00 PM,,LAST,350,2023-MSMNF-000457,-88.8929946776399,30.6849943878976
24770,29.717,-93.904,8/12/2023 12:00:00 AM,Dry,TX-TPR-000361,c,,SAC,,20230827,1e3b1492-4788-48ac-b20c-f4571c6facd6,8/12/2023 1:02:02 PM,,LAST,875,2023-TXTPR-000361,-93.9039933773948,29.7169947626138
24792,38.155,-112.479,8/6/2023 12:00:00 AM,Thompson Ridge,UT-FIF-230252,,,GBC,,20230827,55cbdd51-9b53-40c7-b274-7f273a35f575,8/4/2023 11:55:34 PM,,LAST,7253,2023-UTFIF-230252,-112.478988467774,38.1549943065882
24821,30.701,-90.573,8/24/2023 12:00:00 AM,Rabbit_Pen,LA-LAS-000262,c,,SAC,y,20230827,060a229d-f0d2-4e11-a241-58663b97aff1,8/24/2023 10:00:00 PM,,ONLY,172,2023-LALAS-000262,-90.572994218299,30.7009944416221
25269,41.08,-123.676,8/21/2023 12:00:00 AM,Bighill 2,CA-HIA-001020,c,,ONCC,,20230828,c1a855b1-c12f-4089-a36e-103e2f25b324,8/21/2023 9:15:53 PM,,LAST,117,2023-CAHIA-001020,-123.675986159812,41.079994908511
25270,41.704,-122.641,8/16/2023 12:00:00 AM,SKU AUGUST LIGHTNING COMPLEX,CA-SKU-006991,c,,ONCC,,20230828,ebbb3acf-4cf6-4227-b810-d7809ed9a355,8/15/2023 11:14:56 PM,,LAST,883,2023-CASKU-006991,-122.64098621694,41.7039947750339
25279,45.933,-115.75,7/11/2023 12:00:00 AM,Midnight,ID-NCF-000370,c,,NRC,,20230828,e2431126-07a7-4aff-9eab-6993498476d2,7/10/2023 2:10:49 PM,,LAST,179,2023-IDNCF-000370,-115.749986638654,45.9329938084851
25309,64.272,-149.422,7/30/2023 12:00:00 AM,Anderson Complex,AK-FAS-311899,,,ACC,,20230828,ca61ec99-5d9c-4842-b93d-25662ccb701d,7/29/2023 2:00:00 PM,,LAST,58933,2023-AKFAS-311899,-149.421974509183,64.2719984824872
25681,33.826,-97.99,8/27/2023 12:00:00 AM,Loop,TX-TXS-233617,c,,SAC,,20230829,5bf28509-9e32-4029-98c0-68ec9f9aa7ae,8/26/2023 10:58:41 PM,,LAST,2187,2023-TXTXS-233617,-97.9899921086103,33.8259941221965
25730,34.948,-119.691,8/19/2023 12:00:00 AM,Plant,CA-SBC-011307,,,OSCC,,20230829,b31604c4-ac56-47f4-85a8-222b39107ac5,8/19/2023 8:25:00 PM,,LAST,5464,2023-CASBC-011307,-119.690987498037,34.9479951337335
25742,32.384,-88.972,8/26/2023 12:00:00 AM,Ridge Rd and Archie Rd,MS-MSS-010043,c,,SAC,y,20230829,8db7d0be-7836-4497-aedd-1c80bc1065f9,8/26/2023 5:00:00 PM,,ONLY,120,2023-MSMSS-010043,-88.971994573486,32.383994027039
25743,32.051,-89.458,8/26/2023 12:00:00 AM,Smith County Road 115,MS-MSS-010056,c,,SAC,y,20230829,aa4fc9f3-f223-4632-99cd-b5089be2f8ab,8/26/2023 7:00:00 PM,,ONLY,125,2023-MSMSS-010056,-89.4579944567668,32.0509941152826
25744,31.243,-91.058,8/28/2023 12:00:00 AM,Redding 3,MS-MNF-000490,c,,SAC,y,20230829,d13ca10a-6b4f-490f-be44-2d12e7c866e8,8/27/2023 7:31:00 PM,,ONLY,295,2023-MSMNF-000490,-91.057994061535,31.2429943438307
26183,30.89,-89.227,8/27/2023 12:00:00 AM,New Hope Rd,MS-MSS-010084,c,,SAC,y,20230830,ca6c52ed-d7cb-4590-8a82-72f3fdccc23e,8/27/2023 6:00:00 PM,,ONLY,121,2023-MSMSS-010084,-89.2269945765135,30.889994354791
26496,34.672,-95.581,8/25/2023 12:00:00 AM,Thunderstorm,OK-OKS-230399,c,,SAC,,20230831,1bf3cb0d-cbe6-42dd-9330-386c4d610ca7,8/25/2023 5:00:00 PM,,LAST,235,2023-OKOKS-230399,-95.5809926644642,34.6719938536847
26497,34.221,-94.6,8/25/2023 12:00:00 AM,Tablerville Road,OK-OKS-230402,c,,SAC,,20230831,64407933-4e7f-4254-9170-048ef6070191,8/25/2023 6:30:00 PM,,LAST,207,2023-OKOKS-230402,-94.5999929504412,34.2209938925329
26501,26.931,-80.508,8/15/2023 12:00:00 AM,Powerline Grade,FL-FLS-231800073,,,SAC,,20230831,45b2235b-6520-42e9-9290-f5b2ef7115d0,8/15/2023 5:20:00 PM,,LAST,700,2023-FLFLS-231800073,-80.5079971957243,26.9309950298106
26502,31.343,-93.709,7/24/2023 12:00:00 AM,Hogpen,TX-TXF-000311,,,SAC,,20230831,9bb71c65-0ae8-40a8-ba18-d215e1c4fe18,7/24/2023 10:00:00 PM,,LAST,1219,2023-TXTXF-000311,-93.7089933514634,31.3429944205895
26519,48.459,-117.083,7/6/2023 12:00:00 AM,Consalus,ID-IPF-000234,c,,NRC,,20230831,d4383247-ce46-443b-bbc4-b894bdaa3074,6/30/2023 8:42:00 PM,,LAST,475,2023-IDIPF-000234,-117.082985820908,48.4589937604508
26532,43.096,-114.371,8/29/2023 12:00:00 AM,Telegraph,ID-TFD-000230,,,GBC,,20230831,f699efde-5390-4214-ab9c-6cfc770b8ac8,8/30/2023 2:02:43 AM,,LAST,1381,2023-IDTFD-000230,-114.370987423414,43.0959939279369
26964,35.039,-95.286,8/29/2023 12:00:00 AM,179 Road,OK-OKS-230417,c,,SAC,,20230901,eef67545-0cf4-4915-a47c-6d1556284233,8/29/2023 8:30:00 PM,,LAST,307,2023-OKOKS-230417,-95.2859927152756,35.0389937718257
26965,30.077,-89.862,7/31/2023 12:00:00 AM,Black Lagoon,LA-BSR-000215,,,SAC,,20230901,92b6e24e-0547-4eb4-9f05-7b97762af830,7/31/2023 5:00:00 PM,,LAST,448,2023-LABSR-000215,-89.8619944391883,30.0769945523523
26968,30.223,-84.943,8/19/2023 12:00:00 AM,112,FL-FNF-002638,c,,SAC,,20230901,72e82799-f71c-4fb7-bfc7-62626969818e,8/19/2023 8:23:00 PM,,LAST,3312,2023-FLFNF-002638,-84.942995803338,30.2229943637292
26995,48.035,-116.164,8/5/2023 12:00:00 AM,Buckskin 2,ID-IPF-000454,c,,NRC,,20230901,0a3aacae-ab3b-4ec0-ae63-ed788cb2a4d6,8/5/2023 4:13:00 AM,,LAST,242,2023-IDIPF-000454,-116.163986099326,48.0349936915339
27011,33.294,-108.493,8/21/2023 12:00:00 AM,Packsaddle,NM-GNF-000446,c,,SWC,,20230901,2c5ad07f-b634-4553-b07a-419a92bc40fb,7/26/2023 5:31:18 PM,,LAST,120,2023-NMGNF-000446,-108.492989719408,33.2939947216024
27012,33.396,-108.448,8/3/2023 12:00:00 AM,Porcupine,NM-GNF-000509,c,,SWC,,20230901,fc35165a-09c6-4b7f-9811-d4162480ca12,8/3/2023 9:00:00 PM,,LAST,3568,2023-NMGNF-000509,-108.447989721583,33.3959947040388
27013,34.092,-111.613,8/14/2023 12:00:00 AM,Misdan,AZ-TNF-001289,c,,SWC,,20230901,73498b69-6b78-4987-b546-3296eaa70563,8/14/2023 1:05:38 PM,,LAST,774,2023-AZTNF-001289,-111.612989022743,34.0919947706819
27014,33.542,-107.834,8/2/2023 12:00:00 AM,Dolan,NM-GNF-000484,c,,SWC,,20230901,8738c671-f008-47da-a7f6-426e3f148306,7/31/2023 12:09:00 AM,,LAST,3200,2023-NMGNF-000484,-107.833989841196,33.5419946509013
27015,64.115,-141.131,8/7/2023 12:00:00 AM,Wood,AK-UYD-000330,,,ACC,,20230901,6f1817de-ef77-455c-84ab-297ac9e1855b,8/3/2023 8:46:00 PM,,LAST,1644,2023-AKUYD-000330,-141.130974859433,64.1149970536613
27016,63.929,-146.022,7/29/2023 12:00:00 AM,Ponds,AK-MID-000302,,,ACC,,20230901,94c21c18-28c5-4de1-8d4e-d92bdf6c5dd1,7/29/2023 4:50:00 PM,,LAST,17414,2023-AKMID-000302,-146.021974829381,63.9289978793718
27017,64.076,-146.4,7/25/2023 12:00:00 AM,Delta,AK-MID-000221,,,ACC,,20230901,dbef0978-c56b-41e9-af43-c8caf1f2885b,7/25/2023 4:55:00 PM,,LAST,57395,2023-AKMID-000221,-146.399974692453,64.0759979524976
27018,63.998,-150.106,7/27/2023 12:00:00 AM,Clear Creek,AK-TAD-000277,,,ACC,,20230901,e2e34865-ef55-44e1-9a6e-2b3fe513f1f6,7/27/2023 10:16:00 PM,,LAST,52966,2023-AKTAD-000277,-150.10597476427,63.9979985811237
27019,66.37,-142.619,8/3/2023 12:00:00 AM,Draanjik,AK-UYD-000332,,,ACC,,20230901,d6dd5b02-a84b-4cc1-bb96-5d2f235cd1ce,8/3/2023 10:32:00 PM,,LAST,1890,2023-AKUYD-000332,-142.618972545297,66.3699974216912
27020,64.119,-141.673,8/6/2023 12:00:00 AM,Napoleon,AK-UYD-000348,,,ACC,,20230901,8b0c0a6a-aead-4e66-8618-053fec382283,8/7/2023 1:00:00 AM,,LAST,1037,2023-AKUYD-000348,-141.672974823988,64.1189971463171
27021,64.5,-146.377,7/28/2023 12:00:00 AM,McCoy Creek,AK-FAS-311201,,,ACC,,20230901,898f7757-4733-4704-90f5-ed6da976ab9d,7/25/2023 1:03:33 AM,,LAST,14060,2023-AKFAS-311201,-146.376974306978,64.4999979733827
27023,45.379,-121.173,8/29/2023 12:00:00 AM,WINSLOW_ROAD,OR-954S-001300,c,,NWCC,y,20230901,d163e230-51ea-4e36-bf19-3745cca78575,8/29/2023 7:00:41 PM,,ONLY,838,2023-OR954S-001300,-121.172985786648,45.3789943905053
27024,30.396,-89.829,8/28/2023 12:00:00 AM,Burnt_Bridge_Road,LA-LAS-000274,c,,SAC,y,20230901,2e9e979d-2fb7-4d51-ba8d-0d943b3e614f,8/28/2023 2:39:29 PM,,ONLY,423,2023-LALAS-000274,-89.8289944342084,30.3959944819914
27418,31.103,-89.148,8/23/2023 12:00:00 AM,County Line,MS-MNF-000475,c,,SAC,,20230902,f3d08c68-47bd-4775-b6cd-8a01c0399733,8/23/2023 8:08:00 PM,,LAST,1554,2023-MSMNF-000475,-89.1479945883165,31.1029943061349
27436,45.454,-120.489,8/29/2023 12:00:00 AM,Cottonwood,OR-PRD-000748,c,,NWCC,,20230902,a0f9c985-7c10-49f0-808a-6b8efffc9d55,8/29/2023 9:26:00 PM,,LAST,2370,2023-ORPRD-000748,-120.488985884331,45.4539943165816
27468,47.353,-113.666,7/18/2023 12:00:00 AM,Colt,MT-SWS-200549,c,,NRC,,20230902,98e70374-11d1-443f-94fe-8086ded86852,7/18/2023 12:59:00 PM,,LAST,7154,2023-MTSWS-200549,-113.665986753882,47.3529934851997
27485,35.968,-100.209,8/31/2023 12:00:00 AM,Smore,TX-TXS-233784,c,,SAC,y,20230902,eeb40d2f-e23c-4298-8bdc-8f2764e8415e,8/31/2023 9:19:16 PM,,ONLY,1957,2023-TXTXS-233784,-100.208991400231,35.9679938606184
